anio,flujo,cap_cod,capitulo,valor_usd
2021,Exportacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",51376379.51
2021,Exportacion,93,Arms and ammunition; parts and accessories thereof,180035.74
2021,Exportacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1201329.61
2021,Exportacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",160358877.22
2021,Exportacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",9789021.88
2021,Exportacion,44,Wood and articles of wood; wood charcoal,67343609.44
2021,Exportacion,17,Sugars and sugar confectionery,119930728.69
2021,Exportacion,37,Photographic or cinematographic goods,159758.37
2021,Exportacion,69,Ceramic products,4024625.48
2021,Exportacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",17464067.82
2021,Exportacion,78,Lead and articles thereof,18973723.36
2021,Exportacion,41,Raw hides and skins (other than furskins) and leather,5899153.55
2021,Exportacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",7935879.27
2021,Exportacion,55,Man-made staple fibres,9061792.26
2021,Exportacion,18,Cocoa and cocoa preparations,12376657.51
2021,Exportacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",8332904.65
2021,Exportacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",83117180.78
2021,Exportacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",14075614.36
2021,Exportacion,89,"Ships, boats and floating structures",1859442.33
2021,Exportacion,96,Miscellaneous manufactured articles,162759547.14
2021,Exportacion,52,Cotton,34609281.09
2021,Exportacion,13,"Lac; gums, resins and other vegetable saps and extracts",3482717.71
2021,Exportacion,45,Cork and articles of cork,1245.22
2021,Exportacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,13197225.69
2021,Exportacion,88,"Aircraft, spacecraft, and parts thereof",9392826.72
2021,Exportacion,91,Clocks and watches and parts thereof,810016.02
2021,Exportacion,65,Headgear and parts thereof,1500066.39
2021,Exportacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",140686.17
2021,Exportacion,05,Animal originated products; not elsewhere specified or included,6582569.4
2021,Exportacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3100535.18
2021,Exportacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",11032638.61
2021,Exportacion,38,Chemical products n.e.c.,137312969.08
2021,Exportacion,57,Carpets and other textile floor coverings,110189.37
2021,Exportacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",64632611.3
2021,Exportacion,83,Metal; miscellaneous products of base metal,29183029.23
2021,Exportacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",16138.3
2021,Exportacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,10783528.9
2021,Exportacion,02,Meat and edible meat offal,159513104.0
2021,Exportacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",117611.45
2021,Exportacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",33277379.23
2021,Exportacion,22,"Beverages, spirits and vinegar",100442437.84
2021,Exportacion,64,Footwear; gaiters and the like; parts of such articles,441997.56
2021,Exportacion,31,Fertilizers,34030771.79
2021,Exportacion,79,Zinc and articles thereof,1189294.69
2021,Exportacion,21,Miscellaneous edible preparations,780545818.14
2021,Exportacion,97,Works of art; collectors' pieces and antiques,576172.39
2021,Exportacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",614985077.3
2021,Exportacion,39,Plastics and articles thereof,446929778.07
2021,Exportacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",37991161.48
2021,Exportacion,30,Pharmaceutical products,317552136.53
2021,Exportacion,92,Musical instruments; parts and accessories of such articles,519192.33
2021,Exportacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",112671220.94
2021,Exportacion,72,Iron and steel,295582014.72
2021,Exportacion,10,Cereals,7154141.73
2021,Exportacion,70,Glass and glassware,109605504.68
2021,Exportacion,07,Vegetables and certain roots and tubers; edible,183598448.43
2021,Exportacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",91833434.47
2021,Exportacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",300900892.55
2021,Exportacion,76,Aluminium and articles thereof,72376961.06
2021,Exportacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",110687985.19
2021,Exportacion,61,Apparel and clothing accessories; knitted or crocheted,22864250.15
2021,Exportacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2317070169.09
2021,Exportacion,73,Iron or steel articles,165133124.84
2021,Exportacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",5183763962.4
2021,Exportacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",78530135.61
2021,Exportacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",28234913.01
2021,Exportacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",2400775.9
2021,Exportacion,40,Rubber and articles thereof,295571527.77
2021,Exportacion,60,Fabrics; knitted or crocheted,351063.33
2021,Exportacion,01,Animals; live,10793023.72
2021,Exportacion,29,Organic chemicals,6011470.0
2021,Importacion,10,Cereals,490249109.8
2021,Importacion,07,Vegetables and certain roots and tubers; edible,74491377.1
2021,Importacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",46557404.62
2021,Importacion,54,Man-made filaments; strip and the like of man-made textile materials,58046913.89
2021,Importacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",113941202.41
2021,Importacion,35,Albuminoidal substances; modified starches; glues; enzymes,56991097.42
2021,Importacion,17,Sugars and sugar confectionery,52281703.28
2021,Importacion,73,Iron or steel articles,482941995.42
2021,Importacion,76,Aluminium and articles thereof,153158482.52
2021,Importacion,29,Organic chemicals,223074506.13
2021,Importacion,52,Cotton,18280843.8
2021,Importacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",178127391.98
2021,Importacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",81228081.25
2021,Importacion,55,Man-made staple fibres,22056441.5
2021,Importacion,83,Metal; miscellaneous products of base metal,90703819.31
2021,Importacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",38022523.59
2021,Importacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",50903792.07
2021,Importacion,61,Apparel and clothing accessories; knitted or crocheted,143640526.57
2021,Importacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",111339239.11
2021,Importacion,70,Glass and glassware,79416245.75
2021,Importacion,57,Carpets and other textile floor coverings,10322926.13
2021,Importacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",207221281.09
2021,Importacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",56824134.71
2021,Importacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",954648597.07
2021,Importacion,22,"Beverages, spirits and vinegar",174504848.75
2021,Importacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",732613692.93
2021,Importacion,95,"Toys, games and sports requisites; parts and accessories thereof",123298181.14
2021,Importacion,60,Fabrics; knitted or crocheted,18219338.14
2021,Importacion,65,Headgear and parts thereof,13886926.05
2021,Importacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1723705600.3
2021,Importacion,72,Iron and steel,912564084.85
2021,Importacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",8097261.86
2021,Importacion,39,Plastics and articles thereof,1571532647.81
2021,Importacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",165802174.27
2021,Importacion,62,Apparel and clothing accessories; not knitted or crocheted,155818500.17
2021,Importacion,92,Musical instruments; parts and accessories of such articles,4339775.8
2021,Importacion,96,Miscellaneous manufactured articles,85369396.54
2021,Importacion,38,Chemical products n.e.c.,408362403.73
2021,Importacion,74,Copper and articles thereof,166117609.63
2021,Importacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",980233919.59
2021,Importacion,97,Works of art; collectors' pieces and antiques,998032.67
2021,Importacion,69,Ceramic products,102093800.6
2021,Importacion,40,Rubber and articles thereof,288421932.94
2021,Importacion,75,Nickel and articles thereof,24938201.74
2021,Importacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1586300894.96
2021,Importacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",26754471.64
2021,Importacion,44,Wood and articles of wood; wood charcoal,117850126.26
2021,Importacion,91,Clocks and watches and parts thereof,13858250.16
2021,Importacion,79,Zinc and articles thereof,19211406.59
2021,Importacion,26,"Ores, slag and ash",921354.19
2021,Importacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,410549.54
2021,Importacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",40778377.26
2021,Importacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",91623850.04
2021,Importacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",286196627.72
2021,Importacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",143413371.07
2021,Importacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,11564427.27
2021,Importacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",76113777.05
2021,Importacion,81,"Metals; n.e.c., cermets and articles thereof",26966833.87
2021,Importacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",255746861.33
2021,Importacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,2573300.29
2021,Importacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,739688.34
2021,Importacion,05,Animal originated products; not elsewhere specified or included,9930142.27
2021,Importacion,78,Lead and articles thereof,784099.58
2021,Importacion,41,Raw hides and skins (other than furskins) and leather,3788198.36
2021,Importacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",86922696.25
2021,Importacion,09,"Coffee, tea, mate and spices",34413871.33
2021,Importacion,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",24210035.77
2021,Importacion,80,Tin; articles thereof,769414.85
2021,Importacion,64,Footwear; gaiters and the like; parts of such articles,125260481.59
2021,Importacion,31,Fertilizers,207821168.17
2021,Importacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",16578189.3
2021,Importacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",45764932.02
2021,Importacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",210355052.44
2021,Importacion,21,Miscellaneous edible preparations,219811473.14
2021,Importacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",3187238.91
2021,Importacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",99180557.69
2021,Importacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",5057236.83
2021,Importacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1706346926.09
2021,Importacion,88,"Aircraft, spacecraft, and parts thereof",11128702.02
2021,Importacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",127879239.53
2021,Importacion,45,Cork and articles of cork,418112.27
2021,Importacion,13,"Lac; gums, resins and other vegetable saps and extracts",6924169.43
2021,Importacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",55070202.18
2021,Importacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",67273020.81
2021,Importacion,01,Animals; live,22022626.25
2021,Importacion,30,Pharmaceutical products,905026950.27
2021,Importacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",3257911.52
2021,Importacion,89,"Ships, boats and floating structures",6765650.36
2021,Importacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1376327.88
2021,Importacion,50,Silk,476963.83
2021,Importacion,37,Photographic or cinematographic goods,5411545.73
2021,Importacion,02,Meat and edible meat offal,127476610.51
2021,Importacion,93,Arms and ammunition; parts and accessories thereof,3925874.5
2021,Importacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",78427285.02
2021,Importacion,43,Furskins and artificial fur; manufactures thereof,15380.72
2021,Importacion,18,Cocoa and cocoa preparations,48643419.55
2022,Exportacion,02,Meat and edible meat offal,162368210.33
2022,Exportacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",90212043.04
2022,Exportacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",115357455.37
2022,Exportacion,05,Animal originated products; not elsewhere specified or included,7587387.73
2022,Exportacion,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",153732670.012
2022,Exportacion,07,Vegetables and certain roots and tubers; edible,198827601.53
2022,Exportacion,10,Cereals,9352586.3
2022,Exportacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",28445157.55
2022,Exportacion,13,"Lac; gums, resins and other vegetable saps and extracts",3791981.93
2022,Exportacion,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2322517.74
2022,Exportacion,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",71832815.44
2022,Exportacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",163004792.338
2022,Exportacion,21,Miscellaneous edible preparations,878706503.44
2022,Exportacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",68075974.46
2022,Exportacion,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",7004685.01
2022,Exportacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",17338676.57
2022,Exportacion,26,"Ores, slag and ash",102506.46
2022,Exportacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",21356012.63
2022,Exportacion,29,Organic chemicals,9100714.48
2022,Exportacion,31,Fertilizers,51305825.08
2022,Exportacion,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,17634687.02
2022,Exportacion,38,Chemical products n.e.c.,164548085.14
2022,Exportacion,41,Raw hides and skins (other than furskins) and leather,7270473.63
2022,Exportacion,43,Furskins and artificial fur; manufactures thereof,94418.28
2022,Exportacion,45,Cork and articles of cork,2345.38
2022,Exportacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1749.71
2022,Exportacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,13567717.02
2022,Exportacion,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",502.68
2022,Exportacion,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,1111134.1
2022,Exportacion,55,Man-made staple fibres,5945019.27
2022,Exportacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",6671392.57
2022,Exportacion,57,Carpets and other textile floor coverings,109805.86
2022,Exportacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",10609936.67
2022,Exportacion,64,Footwear; gaiters and the like; parts of such articles,744852.36
2022,Exportacion,65,Headgear and parts thereof,259539.9
2022,Exportacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",82864.27
2022,Exportacion,74,Copper and articles thereof,37368057.86
2022,Exportacion,78,Lead and articles thereof,17538183.73
2022,Exportacion,79,Zinc and articles thereof,1508729.21
2022,Exportacion,80,Tin; articles thereof,11.0
2022,Exportacion,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1723270.04
2022,Exportacion,89,"Ships, boats and floating structures",4649260.41
2022,Exportacion,92,Musical instruments; parts and accessories of such articles,111045.39
2022,Exportacion,93,Arms and ammunition; parts and accessories thereof,1967.38
2022,Exportacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",61552248.53
2022,Exportacion,01,Animals; live,11587639.97
2022,Exportacion,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2228445257.527
2022,Exportacion,09,"Coffee, tea, mate and spices",381951959.18
2022,Exportacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",19456564.544
2022,Exportacion,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",322532037.35
2022,Exportacion,17,Sugars and sugar confectionery,130925375.2
2022,Exportacion,18,Cocoa and cocoa preparations,15472655.72
2022,Exportacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",442723759.94
2022,Exportacion,22,"Beverages, spirits and vinegar",98390323.75
2022,Exportacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3320021.81
2022,Exportacion,30,Pharmaceutical products,327143392.889
2022,Exportacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",124244013.77
2022,Exportacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",33775290.65
2022,Exportacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",57248874.12
2022,Exportacion,35,Albuminoidal substances; modified starches; glues; enzymes,19823759.54
2022,Exportacion,37,Photographic or cinematographic goods,184602.13
2022,Exportacion,39,Plastics and articles thereof,466101890.229
2022,Exportacion,40,Rubber and articles thereof,329527192.52
2022,Exportacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",11123957.81
2022,Exportacion,44,Wood and articles of wood; wood charcoal,63223932.14
2022,Exportacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",8205143.18
2022,Exportacion,54,Man-made filaments; strip and the like of man-made textile materials,27034974.979
2022,Exportacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",1922445.55
2022,Exportacion,61,Apparel and clothing accessories; knitted or crocheted,29942757.22
2022,Exportacion,62,Apparel and clothing accessories; not knitted or crocheted,2028298.57
2022,Exportacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",8278443.29
2022,Exportacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",10114.0
2022,Exportacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",30069461.86
2022,Exportacion,69,Ceramic products,5883805.47
2022,Exportacion,70,Glass and glassware,118506452.65
2022,Exportacion,72,Iron and steel,258415158.32
2022,Exportacion,73,Iron or steel articles,166753259.01
2022,Exportacion,75,Nickel and articles thereof,21628233.66
2022,Exportacion,76,Aluminium and articles thereof,74141406.747
2022,Exportacion,81,"Metals; n.e.c., cermets and articles thereof",3526310.88
2022,Exportacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",3408837.84
2022,Exportacion,83,Metal; miscellaneous products of base metal,34346147.3
2022,Exportacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",95147603.071
2022,Exportacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",655227714.19
2022,Exportacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",10595938.92
2022,Exportacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",5737157299.128
2022,Exportacion,91,Clocks and watches and parts thereof,962242.96
2022,Exportacion,95,"Toys, games and sports requisites; parts and accessories thereof",28861002.16
2022,Exportacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",162532228.743
2022,Exportacion,52,Cotton,57083708.78
2022,Exportacion,60,Fabrics; knitted or crocheted,505901.96
2022,Exportacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",89764943.94
2022,Exportacion,88,"Aircraft, spacecraft, and parts thereof",7489390.83
2022,Exportacion,96,Miscellaneous manufactured articles,179654383.95
2022,Exportacion,97,Works of art; collectors' pieces and antiques,475544.67
2022,Importacion,39,Plastics and articles thereof,1665439870.942
2022,Importacion,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,9939303.96
2022,Importacion,72,Iron and steel,883476110.791
2022,Importacion,07,Vegetables and certain roots and tubers; edible,79514486.3
2022,Importacion,09,"Coffee, tea, mate and spices",49369937.38
2022,Importacion,10,Cereals,502555968.23
2022,Importacion,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",61858268.41
2022,Importacion,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",213588558.2
2022,Importacion,18,Cocoa and cocoa preparations,52823768.25
2022,Importacion,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",165361273.648
2022,Importacion,20,"Preparations of vegetables, fruit, nuts or other parts of plants",182595817.01
2022,Importacion,21,Miscellaneous edible preparations,245488999.73
2022,Importacion,22,"Beverages, spirits and vinegar",213070513.57
2022,Importacion,23,"Food industries, residues and wastes thereof; prepared animal fodder",209948265.08
2022,Importacion,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",47377293.01
2022,Importacion,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2692919542.71
2022,Importacion,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",155613784.861
2022,Importacion,29,Organic chemicals,285727103.08
2022,Importacion,30,Pharmaceutical products,1028252678.879
2022,Importacion,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",159740816.21
2022,Importacion,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",274113069.77
2022,Importacion,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",199272921.55
2022,Importacion,35,Albuminoidal substances; modified starches; glues; enzymes,69224946.734
2022,Importacion,37,Photographic or cinematographic goods,5704614.52
2022,Importacion,38,Chemical products n.e.c.,469376397.67
2022,Importacion,40,Rubber and articles thereof,275228938.052
2022,Importacion,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",46692423.95
2022,Importacion,43,Furskins and artificial fur; manufactures thereof,37838.39
2022,Importacion,44,Wood and articles of wood; wood charcoal,135860194.81
2022,Importacion,45,Cork and articles of cork,533544.32
2022,Importacion,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",883324.11
2022,Importacion,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",907323199.106
2022,Importacion,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",62306012.91
2022,Importacion,50,Silk,491074.41
2022,Importacion,52,Cotton,29401984.32
2022,Importacion,54,Man-made filaments; strip and the like of man-made textile materials,60161250.04
2022,Importacion,55,Man-made staple fibres,27539790.95
2022,Importacion,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",52945010.8
2022,Importacion,57,Carpets and other textile floor coverings,11569698.33
2022,Importacion,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",7048848.68
2022,Importacion,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",30750910.18
2022,Importacion,60,Fabrics; knitted or crocheted,24392584.44
2022,Importacion,61,Apparel and clothing accessories; knitted or crocheted,159359278.94
2022,Importacion,62,Apparel and clothing accessories; not knitted or crocheted,155315743.1
2022,Importacion,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",108561590.81
2022,Importacion,64,Footwear; gaiters and the like; parts of such articles,146920226.48
2022,Importacion,65,Headgear and parts thereof,15180138.21
2022,Importacion,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",5508113.8
2022,Importacion,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",6271030.08
2022,Importacion,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",82288863.119
2022,Importacion,69,Ceramic products,115109975.42
2022,Importacion,70,Glass and glassware,91700132.04
2022,Importacion,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",50505415.79
2022,Importacion,73,Iron or steel articles,486645386.674
2022,Importacion,74,Copper and articles thereof,187447844.78
2022,Importacion,76,Aluminium and articles thereof,197832798.94
2022,Importacion,79,Zinc and articles thereof,20921035.78
2022,Importacion,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",99006313.53
2022,Importacion,83,Metal; miscellaneous products of base metal,104615217.42
2022,Importacion,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",1821265274.16
2022,Importacion,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1830345271.403
2022,Importacion,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1156892977.741
2022,Importacion,88,"Aircraft, spacecraft, and parts thereof",7983810.2
2022,Importacion,89,"Ships, boats and floating structures",4633507.88
2022,Importacion,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1041808309.483
2022,Importacion,91,Clocks and watches and parts thereof,13566975.66
2022,Importacion,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",294796466.04
2022,Importacion,95,"Toys, games and sports requisites; parts and accessories thereof",120366447.14
2022,Importacion,96,Miscellaneous manufactured articles,97369774.78
2022,Importacion,97,Works of art; collectors' pieces and antiques,969478.68
2022,Importacion,01,Animals; live,19050859.96
2022,Importacion,02,Meat and edible meat offal,134955757.44
2022,Importacion,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",99616634.53
2022,Importacion,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",89686937.7
2022,Importacion,05,Animal originated products; not elsewhere specified or included,7485038.03
